2502,5,582.09,35.06,94.59,259.72,,,1,-1,-1,-1
2502,6,402.29,76.00,67.96,269.00,,,1,-1,-1,-1
2502,7,594.79,150.64,77.97,275.33,,,1,-1,-1,-1
2503,5,586.02,36.72,94.42,259.07,,,1,-1,-1,-1
2503,6,403.48,74.47,68.33,270.53,,,1,-1,-1,-1
2503,7,597.45,152.00,77.67,273.13,,,1,-1,-1,-1
2504,5,591.64,40.16,94.36,258.15,,,1,-1,-1,-1
2504,6,405.24,72.51,68.61,271.02,,,1,-1,-1,-1
2504,7,600.73,151.61,78.64,274.03,,,1,-1,-1,-1
2505,5,592.62,41.25,94.45,257.87,M,15-30,1,-1,-1,-1
2505,6,407.39,71.88,68.37,268.29,M,30-45,1,-1,-1,-1
2505,7,602.24,151.42,79.43,274.41,F,30-45,1,-1,-1,-1
2506,5,589.23,41.54,93.22,256.40,M,15-30,1,-1,-1,-1
2506,6,410.11,71.71,68.47,267.32,M,30-45,1,-1,-1,-1
2506,7,600.08,152.01,79.27,274.60,F,30-45,1,-1,-1,-1
2507,5,588.13,42.96,92.32,255.90,M,15-30,1,-1,-1,-1
2507,6,411.52,71.69,68.87,266.99,M,30-45,1,-1,-1,-1
2507,7,602.37,152.89,78.46,273.32,F,30-45,1,-1,-1,-1
2508,5,598.92,43.41,77.72,209.92,M,15-30,1,-1,-1,-1
2508,6,412.56,70.34,69.20,266.88,M,30-45,1,-1,-1,-1
2508,7,604.35,153.17,78.53,274.25,F,30-45,1,-1,-1,-1
2509,5,600.97,41.94,77.57,205.71,M,30-45,1,-1,-1,-1
2509,6,412.91,71.23,69.23,265.50,F,30-45,1,-1,-1,-1
2509,7,605.54,153.25,77.50,273.26,F,30-45,1,-1,-1,-1
2510,5,596.88,41.49,79.86,207.31,M,30-45,1,-1,-1,-1
2510,6,414.81,70.24,69.64,266.36,F,30-45,1,-1,-1,-1
2510,7,609.20,153.93,75.30,270.22,F,30-45,1,-1,-1,-1
2511,5,598.15,41.32,82.11,209.46,M,30-45,1,-1,-1,-1
2511,6,416.53,69.90,68.97,263.34,F,30-45,1,-1,-1,-1
2511,7,610.95,152.81,73.57,270.46,F,30-45,1,-1,-1,-1
2512,5,599.94,41.73,80.37,205.04,M,30-45,1,-1,-1,-1
2512,6,418.13,69.79,68.71,262.23,F,30-45,1,-1,-1,-1
2512,7,595.46,76.73,92.39,340.20,F,30-45,1,-1,-1,-1
2513,5,593.19,36.38,89.19,225.94,M,30-45,1,-1,-1,-1
2513,6,419.25,69.77,68.11,259.16,F,30-45,1,-1,-1,-1
2513,7,594.72,67.31,94.64,348.48,M,30-45,1,-1,-1,-1
2514,5,593.60,35.34,87.64,219.01,M,30-45,1,-1,-1,-1
2514,6,419.39,69.79,68.31,259.39,F,30-45,1,-1,-1,-1
2515,5,594.58,39.00,86.71,213.07,M,30-45,1,-1,-1,-1
2515,6,420.08,71.14,68.35,258.18,F,30-45,1,-1,-1,-1
2516,5,593.41,40.36,86.69,209.61,M,30-45,1,-1,-1,-1
2516,6,421.37,71.66,68.88,259.10,F,30-45,1,-1,-1,-1
2516,7,613.84,150.81,71.16,271.48,M,30-45,1,-1,-1,-1
2517,5,578.50,42.20,112.94,279.06,M,30-45,1,-1,-1,-1
2517,6,421.21,73.19,70.26,260.80,F,30-45,1,-1,-1,-1
2517,7,614.71,150.32,71.20,271.61,F,30-45,1,-1,-1,-1
2518,5,589.81,42.84,98.67,241.00,M,30-45,1,-1,-1,-1
2518,6,423.23,73.76,70.50,258.81,F,30-45,1,-1,-1,-1
2519,5,570.03,43.08,132.86,336.22,M,30-45,1,-1,-1,-1
2519,6,423.74,73.98,71.01,258.08,F,30-45,1,-1,-1,-1
2520,5,572.75,17.00,131.56,339.72,M,30-45,1,-1,-1,-1
2520,6,424.34,74.05,71.62,257.16,F,30-45,1,-1,-1,-1
2521,5,569.11,33.95,138.31,367.10,M,30-45,1,-1,-1,-1
2521,6,424.20,75.40,72.47,257.50,F,30-45,1,-1,-1,-1
2522,5,584.95,40.71,106.42,275.90,M,30-45,1,-1,-1,-1
2522,6,423.58,75.90,73.84,260.31,F,30-45,1,-1,-1,-1
2523,5,592.32,45.23,91.53,232.39,M,30-45,1,-1,-1,-1
2523,6,424.04,76.07,74.22,258.73,F,30-45,1,-1,-1,-1
2524,5,592.31,45.91,91.76,232.99,M,30-45,1,-1,-1,-1
2524,6,424.88,76.13,74.29,256.82,F,30-45,1,-1,-1,-1
2524,7,591.58,50.58,98.03,373.26,F,30-45,1,-1,-1,-1
2525,5,595.41,48.54,94.21,235.54,F,30-45,1,-1,-1,-1
2525,6,424.99,76.13,74.65,256.11,F,30-45,1,-1,-1,-1
2525,7,590.06,42.21,100.23,381.63,M,30-45,1,-1,-1,-1
2526,5,595.88,49.47,94.55,236.38,F,30-45,1,-1,-1,-1
2526,6,427.69,76.13,74.70,255.87,F,30-45,1,-1,-1,-1
2526,7,593.43,45.03,101.13,377.46,M,30-45,1,-1,-1,-1
2527,5,592.95,50.88,98.84,245.81,F,30-45,1,-1,-1,-1
