2502,1,1113.21,133.00,60.48,163.45,,,1,-1,-1,-1
2502,2,242.72,365.02,119.56,303.84,,,1,-1,-1,-1
2502,3,123.36,296.53,138.27,263.44,,,1,-1,-1,-1
2502,4,322.71,264.16,107.89,288.87,,,1,-1,-1,-1
2503,1,1113.61,134.54,61.18,165.19,,,1,-1,-1,-1
2503,2,238.15,362.85,121.09,307.18,,,1,-1,-1,-1
2503,3,124.90,295.42,139.80,266.01,,,1,-1,-1,-1
2503,4,320.55,262.92,108.20,290.17,,,1,-1,-1,-1
2504,1,1112.77,133.55,61.90,167.26,,,1,-1,-1,-1
2504,2,235.55,362.12,122.38,309.67,,,1,-1,-1,-1
2504,3,123.92,295.06,140.28,266.87,,,1,-1,-1,-1
2504,4,319.22,262.43,108.08,290.66,,,1,-1,-1,-1
2505,1,1113.08,133.19,61.66,166.53,M,30-45,1,-1,-1,-1
2505,2,235.39,361.89,122.92,310.44,F,15-30,1,-1,-1,-1
2505,3,123.57,296.37,138.96,264.27,F,45-60,1,-1,-1,-1
2505,4,319.83,262.23,107.44,289.41,F,30-45,1,-1,-1,-1
2506,1,1112.39,131.66,62.47,169.05,M,30-45,1,-1,-1,-1
2506,2,234.59,363.23,123.36,310.62,F,15-30,1,-1,-1,-1
2506,3,119.84,295.44,140.07,267.55,F,45-60,1,-1,-1,-1
2506,4,319.91,262.15,107.57,290.39,F,30-45,1,-1,-1,-1
2507,1,1111.84,128.38,63.37,171.98,M,30-45,1,-1,-1,-1
2507,2,234.50,363.73,124.59,313.36,F,15-30,1,-1,-1,-1
2507,3,118.46,295.11,137.83,264.60,F,45-60,1,-1,-1,-1
2507,4,321.37,260.72,108.24,292.14,F,30-45,1,-1,-1,-1
2508,1,1111.48,124.49,64.01,174.38,M,30-45,1,-1,-1,-1
2508,2,234.83,363.91,125.74,315.66,F,15-30,1,-1,-1,-1
2508,3,118.48,294.99,138.76,267.59,F,45-60,1,-1,-1,-1
2508,4,320.76,258.84,108.76,294.14,F,30-45,1,-1,-1,-1
2509,1,1110.40,123.07,64.16,175.22,M,30-45,1,-1,-1,-1
2509,2,235.88,365.33,124.38,311.07,F,15-30,1,-1,-1,-1
2509,3,118.09,293.61,139.95,271.37,F,45-60,1,-1,-1,-1
2509,4,320.99,256.81,109.39,296.21,F,30-45,1,-1,-1,-1
2510,1,1110.13,122.59,64.60,176.82,M,30-45,1,-1,-1,-1
2510,2,235.47,364.51,125.54,313.31,F,15-30,1,-1,-1,-1
2510,3,118.21,293.10,139.92,272.75,F,45-60,1,-1,-1,-1
2510,4,321.19,258.74,108.07,292.95,F,30-45,1,-1,-1,-1
2511,1,1110.80,122.46,63.90,174.72,M,30-45,1,-1,-1,-1
2511,2,236.43,362.86,126.43,314.10,F,15-30,1,-1,-1,-1
2511,3,120.52,292.92,143.41,279.90,F,45-60,1,-1,-1,-1
2511,4,320.87,256.81,108.37,294.38,F,30-45,1,-1,-1,-1
2512,1,1111.51,129.13,62.07,169.20,M,30-45,1,-1,-1,-1
2512,2,238.04,362.24,126.94,313.03,F,15-30,1,-1,-1,-1
2512,3,121.46,291.55,144.60,282.53,F,45-60,1,-1,-1,-1
2512,4,322.41,258.77,107.82,292.23,F,30-45,1,-1,-1,-1
2513,1,1111.28,126.31,63.07,171.79,M,30-45,1,-1,-1,-1
2513,2,237.88,360.69,127.35,311.25,F,30-45,1,-1,-1,-1
2513,3,121.31,290.38,144.75,283.47,F,30-45,1,-1,-1,-1
2513,4,323.36,260.87,106.89,288.75,F,30-45,1,-1,-1,-1
