2502,6,125.97,156.00,80.10,265.00,, , 1,-1,-1,-1
2502,12,973.33,246.00,97.83,236.07,, , 1,-1,-1,-1
2502,8,189.71,265.59,93.27,322.07,, , 1,-1,-1,-1
2502,7,361.17,277.97,113.42,274.59,, , 1,-1,-1,-1
2502,5,686.85,27.00,103.59,205.48,, , 1,-1,-1,-1
2502,9,95.71,436.29,209.86,286.71,, , 1,-1,-1,-1
2502,10,294.90,178.97,92.32,246.18,, , 1,-1,-1,-1
2502,11,257.92,205.22,79.06,279.22,, , 1,-1,-1,-1
2503,6,129.37,155.24,80.98,266.53,, , 1,-1,-1,-1
2503,12,973.04,246.00,97.97,236.19,, , 1,-1,-1,-1
2503,8,191.09,264.62,95.09,328.28,, , 1,-1,-1,-1
2503,7,360.61,276.38,113.37,275.14,, , 1,-1,-1,-1
2503,5,699.75,27.00,94.62,189.76,, , 1,-1,-1,-1
2503,9,94.94,435.47,209.71,287.53,, , 1,-1,-1,-1
2503,10,288.05,175.23,109.07,294.87,, , 1,-1,-1,-1
2503,11,263.47,205.86,61.01,213.12,, , 1,-1,-1,-1
2504,6,130.28,154.99,81.62,267.02,, , 1,-1,-1,-1
2504,12,972.24,246.00,97.97,236.19,, , 1,-1,-1,-1
2504,8,194.88,264.26,96.16,331.70,, , 1,-1,-1,-1
2504,7,361.65,268.54,115.66,282.62,, , 1,-1,-1,-1
2504,5,705.51,27.00,90.92,184.80,, , 1,-1,-1,-1
2504,9,91.11,433.88,209.66,289.12,, , 1,-1,-1,-1
2504,10,293.37,172.67,100.78,275.46,, , 1,-1,-1,-1
2504,11,252.76,206.54,75.30,262.93,, , 1,-1,-1,-1
2505,6,130.52,155.64,81.80,265.72,F, 30-45, 1,-1,-1,-1
2505,12,972.26,247.43,97.42,234.73,F, 30-45, 1,-1,-1,-1
2505,8,198.35,265.53,96.28,331.32,F, 30-45, 1,-1,-1,-1
2505,7,362.66,267.35,115.27,283.68,F, 30-45, 1,-1,-1,-1
2505,5,694.01,27.00,97.68,199.75,M, 30-45, 1,-1,-1,-1
2505,9,89.90,432.02,209.60,290.98,M, 15-30, 1,-1,-1,-1
2505,10,301.38,171.74,92.66,254.27,F, 30-45, 1,-1,-1,-1
2505,11,250.32,205.21,78.20,272.93,F, 15-30, 1,-1,-1,-1
2506,6,129.64,155.88,82.27,265.25,F, 30-45, 1,-1,-1,-1
2506,12,971.36,247.23,97.67,235.61,F, 30-45, 1,-1,-1,-1
2506,8,200.61,265.98,96.81,332.44,F, 30-45, 1,-1,-1,-1
2506,7,362.87,264.30,115.52,286.69,F, 30-45, 1,-1,-1,-1
2506,5,690.50,27.00,99.41,204.61,M, 30-45, 1,-1,-1,-1
2506,9,88.37,430.06,209.19,292.94,M, 15-30, 1,-1,-1,-1
2506,10,298.34,171.52,89.97,246.24,F, 30-45, 1,-1,-1,-1
2506,11,249.51,203.38,78.05,271.41,F, 15-30, 1,-1,-1,-1
2507,6,129.32,157.34,82.33,263.69,F, 30-45, 1,-1,-1,-1
2507,12,971.09,246.45,97.68,235.92,F, 30-45, 1,-1,-1,-1
2507,8,203.51,266.12,98.78,336.86,F, 30-45, 1,-1,-1,-1
2507,7,362.45,263.29,115.28,289.04,F, 30-45, 1,-1,-1,-1
2507,5,690.46,27.00,100.23,207.82,M, 30-45, 1,-1,-1,-1
2507,9,86.72,426.01,210.04,297.67,M, 15-30, 1,-1,-1,-1
2507,10,301.10,171.50,88.40,243.44,F, 30-45, 1,-1,-1,-1
2507,11,255.08,200.70,58.26,194.72,F, 15-30, 1,-1,-1,-1
2508,6,129.12,157.87,82.45,261.77,F, 30-45, 1,-1,-1,-1
2508,12,970.70,247.52,96.96,234.67,F, 30-45, 1,-1,-1,-1
2508,8,207.74,266.15,99.69,337.04,F, 30-45, 1,-1,-1,-1
2508,7,363.46,261.68,114.25,289.81,F, 30-45, 1,-1,-1,-1
2508,5,689.81,27.00,100.76,208.93,M, 30-45, 1,-1,-1,-1
2508,9,87.21,423.26,209.65,300.68,M, 15-30, 1,-1,-1,-1
2508,10,303.87,172.92,88.36,243.82,F, 30-45, 1,-1,-1,-1
2508,11,254.50,199.29,55.15,184.33,F, 15-30, 1,-1,-1,-1
2509,6,129.33,158.06,83.25,261.07,F, 30-45, 1,-1,-1,-1
2509,12,970.63,247.91,96.57,234.20,F, 30-45, 1,-1,-1,-1
2509,8,211.70,266.15,101.74,341.04,F, 30-45, 1,-1,-1,-1
2509,7,366.01,262.53,112.23,288.64,F, 30-45, 1,-1,-1,-1
2509,5,693.56,28.59,99.15,206.04,M, 30-45, 1,-1,-1,-1
2509,9,87.86,420.99,208.71,303.04,M, 30-45, 1,-1,-1,-1
2509,10,299.67,172.11,87.79,245.31,F, 30-45, 1,-1,-1,-1
2510,6,129.07,158.11,84.15,260.84,F, 30-45, 1,-1,-1,-1
2510,12,970.68,248.05,96.31,234.03,F, 30-45, 1,-1,-1,-1
2510,8,213.06,264.81,103.82,343.78,F, 30-45, 1,-1,-1,-1
2510,7,368.95,262.94,110.21,288.11,F, 30-45, 1,-1,-1,-1
2510,5,693.48,28.80,99.42,206.62,M, 30-45, 1,-1,-1,-1
2510,9,89.16,418.90,207.70,305.15,M, 30-45, 1,-1,-1,-1
2510,10,288.85,170.49,89.88,249.91,F, 30-45, 1,-1,-1,-1
2511,6,124.62,159.46,83.77,260.11,F, 30-45, 1,-1,-1,-1
2511,12,970.53,247.42,96.59,235.31,F, 30-45, 1,-1,-1,-1
2511,8,216.55,264.29,105.02,346.05,F, 30-45, 1,-1,-1,-1
2511,7,376.04,261.82,100.13,264.48,F, 30-45, 1,-1,-1,-1
2511,5,691.36,27.41,98.59,207.04,M, 30-45, 1,-1,-1,-1
2511,9,88.88,416.87,206.28,307.18,M, 30-45, 1,-1,-1,-1
2511,10,298.66,169.91,93.00,254.93,F, 30-45, 1,-1,-1,-1
2512,6,122.41,159.95,83.35,259.19,F, 30-45, 1,-1,-1,-1
2512,12,970.80,246.51,96.07,234.46,F, 30-45, 1,-1,-1,-1
2512,8,217.65,264.09,104.99,345.49,F, 30-45, 1,-1,-1,-1
2512,7,378.47,261.50,95.41,253.95,F, 30-45, 1,-1,-1,-1
2512,5,704.06,27.14,89.18,192.20,M, 30-45, 1,-1,-1,-1
2512,9,92.97,412.23,198.77,298.60,M, 30-45, 1,-1,-1,-1
2512,10,290.05,169.72,94.40,257.45,F, 30-45, 1,-1,-1,-1
2512,13,229.60,197.98,109.21,184.08,, , 1,-1,-1,-1
2513,6,122.89,161.46,83.29,258.20,F, 30-45, 1,-1,-1,-1
2513,12,971.13,246.16,95.44,234.14,F, 30-45, 1,-1,-1,-1
2513,8,219.82,271.97,103.17,337.23,F, 30-45, 1,-1,-1,-1
2513,7,380.27,260.07,93.21,250.32,F, 30-45, 1,-1,-1,-1
2513,5,705.09,27.12,88.58,190.92,M, 30-45, 1,-1,-1,-1
2513,9,91.39,406.56,192.91,293.86,M, 15-30, 1,-1,-1,-1
2513,10,288.78,169.68,94.85,260.99,F, 30-45, 1,-1,-1,-1
2513,13,219.21,197.94,131.63,225.03,F, 30-45, 1,-1,-1,-1
2514,6,124.36,162.00,83.39,256.52,F, 30-45, 1,-1,-1,-1
2514,12,971.41,246.04,94.92,234.02,F, 30-45, 1,-1,-1,-1
2514,8,221.26,276.29,102.30,332.66,F, 30-45, 1,-1,-1,-1
2514,7,381.44,255.53,92.70,251.85,F, 30-45, 1,-1,-1,-1
2514,5,694.87,27.02,94.31,205.13,M, 30-45, 1,-1,-1,-1
2514,9,92.23,404.55,201.32,310.12,M, 15-30, 1,-1,-1,-1
2514,10,298.00,169.69,97.38,262.27,F, 30-45, 1,-1,-1,-1
2514,13,217.29,196.64,136.03,237.01,F, 30-45, 1,-1,-1,-1
2515,6,125.12,163.52,83.04,253.25,F, 30-45, 1,-1,-1,-1
2515,12,970.66,245.33,95.12,235.30,F, 30-45, 1,-1,-1,-1
2515,8,222.19,280.53,101.64,329.60,F, 30-45, 1,-1,-1,-1
2515,7,383.15,251.24,92.59,254.52,F, 30-45, 1,-1,-1,-1
2515,5,694.48,26.99,94.58,205.73,M, 30-45, 1,-1,-1,-1
2515,9,89.49,402.57,202.72,317.34,M, 15-30, 1,-1,-1,-1
2515,10,299.75,168.40,99.30,263.35,F, 30-45, 1,-1,-1,-1
2515,13,211.90,196.28,145.39,253.31,F, 30-45, 1,-1,-1,-1
2516,6,124.81,164.06,82.76,250.72,F, 30-45, 1,-1,-1,-1
2516,12,971.46,244.40,94.37,234.47,F, 30-45, 1,-1,-1,-1
2516,8,222.54,283.39,101.19,327.13,F, 30-45, 1,-1,-1,-1
2516,7,384.22,249.06,92.98,258.27,F, 30-45, 1,-1,-1,-1
2516,9,88.09,399.30,202.65,322.67,M, 15-30, 1,-1,-1,-1
2516,10,298.42,167.93,101.35,266.32,F, 30-45, 1,-1,-1,-1
2516,13,211.63,195.98,140.11,248.59,F, 30-45, 1,-1,-1,-1
2517,6,126.76,165.57,82.54,245.82,F, 30-45, 1,-1,-1,-1
2517,12,971.89,244.06,93.86,234.15,F, 30-45, 1,-1,-1,-1
2517,8,225.87,288.39,99.75,323.55,F, 30-45, 1,-1,-1,-1
2517,7,379.51,247.65,100.63,286.27,F, 30-45, 1,-1,-1,-1
2517,5,692.46,26.99,95.47,208.68,M, 30-45, 1,-1,-1,-1
2517,9,86.39,392.93,203.70,329.83,M, 30-45, 1,-1,-1,-1
2517,10,286.08,167.77,101.44,273.95,F, 15-30, 1,-1,-1,-1
2517,13,215.96,195.88,116.42,208.86,F, 30-45, 1,-1,-1,-1
2518,6,127.30,167.45,82.84,242.70,F, 30-45, 1,-1,-1,-1
2518,12,970.14,241.95,94.85,238.00,F, 30-45, 1,-1,-1,-1
2518,8,228.23,290.86,98.15,319.56,F, 30-45, 1,-1,-1,-1
2518,7,378.89,245.87,102.49,297.82,F, 30-45, 1,-1,-1,-1
2518,5,691.93,26.97,95.82,209.45,M, 30-45, 1,-1,-1,-1
2518,9,84.72,389.28,202.28,333.77,M, 30-45, 1,-1,-1,-1
2518,10,287.66,167.73,100.65,272.88,F, 15-30, 1,-1,-1,-1
2518,13,215.87,194.46,108.26,195.59,F, 30-45, 1,-1,-1,-1
2519,6,124.61,168.11,83.36,242.96,F, 30-45, 1,-1,-1,-1
2519,12,969.65,239.85,94.90,239.45,F, 30-45, 1,-1,-1,-1
2519,8,231.03,291.68,97.55,318.11,F, 30-45, 1,-1,-1,-1
2519,7,381.46,245.24,101.42,298.51,F, 30-45, 1,-1,-1,-1
2519,5,692.17,25.42,95.45,210.84,M, 30-45, 1,-1,-1,-1
2519,9,84.09,386.68,200.45,336.47,M, 30-45, 1,-1,-1,-1
2519,10,282.43,167.74,100.28,272.36,F, 15-30, 1,-1,-1,-1
2519,13,210.06,192.62,103.39,189.62,F, 30-45, 1,-1,-1,-1
2520,6,125.49,168.32,85.13,244.46,F, 30-45, 1,-1,-1,-1
2520,12,971.16,237.76,94.19,238.66,F, 30-45, 1,-1,-1,-1
2520,8,235.64,293.24,98.02,316.28,F, 30-45, 1,-1,-1,-1
2520,7,381.89,243.79,99.51,298.62,F, 30-45, 1,-1,-1,-1
2520,5,693.34,22.38,95.73,212.57,M, 30-45, 1,-1,-1,-1
