1502,9,443.42,74.00,108.87,261.29,,,1,-1,-1,-1
1502,10,549.36,31.03,116.55,284.97,,,1,-1,-1,-1
1502,5,323.53,73.97,82.95,255.05,,,1,-1,-1,-1
1502,11,1107.57,264.49,117.45,318.09,,,1,-1,-1,-1
1503,9,444.35,74.00,107.81,259.64,,,1,-1,-1,-1
1503,10,546.06,32.62,116.25,283.38,,,1,-1,-1,-1
1503,5,323.65,73.90,82.71,254.38,,,1,-1,-1,-1
1503,11,1103.51,264.01,120.64,328.38,,,1,-1,-1,-1
1504,9,444.45,74.00,107.73,260.57,,,1,-1,-1,-1
1504,10,539.42,31.63,117.11,284.37,,,1,-1,-1,-1
1504,5,323.93,75.38,82.15,252.66,,,1,-1,-1,-1
1504,11,1103.20,271.72,118.76,323.91,,,1,-1,-1,-1
1505,9,444.12,74.00,106.90,259.46,F,30-45,1,-1,-1,-1
1505,10,535.14,31.26,117.45,284.74,F,30-45,1,-1,-1,-1
1505,5,323.80,74.45,82.40,253.51,F,30-45,1,-1,-1,-1
1505,11,1106.60,268.03,109.09,296.79,M,30-45,1,-1,-1,-1
1506,9,444.74,74.00,106.49,259.77,F,30-45,1,-1,-1,-1
1506,10,531.20,31.12,117.18,283.48,F,30-45,1,-1,-1,-1
1506,5,323.77,74.12,82.46,253.82,F,30-45,1,-1,-1,-1
1506,11,1101.61,265.55,117.47,321.20,M,30-45,1,-1,-1,-1
1507,9,445.37,75.38,105.48,258.51,F,30-45,1,-1,-1,-1
1507,10,528.05,32.45,116.74,281.65,F,30-45,1,-1,-1,-1
1507,5,323.77,74.01,82.47,253.94,F,30-45,1,-1,-1,-1
1507,11,1101.07,270.04,118.03,323.91,M,30-45,1,-1,-1,-1
1508,9,445.62,74.51,105.04,258.75,F,30-45,1,-1,-1,-1
1508,10,526.17,31.55,117.02,282.38,F,30-45,1,-1,-1,-1
1508,5,323.78,73.97,82.45,253.98,F,30-45,1,-1,-1,-1
1508,11,1099.15,271.99,119.10,325.92,M,30-45,1,-1,-1,-1
1509,9,445.61,74.19,105.05,260.20,F,30-45,1,-1,-1,-1
1509,10,524.21,31.21,117.27,282.67,F,30-45,1,-1,-1,-1
1509,5,323.79,73.96,82.42,254.00,F,30-45,1,-1,-1,-1
1509,11,1095.29,274.15,119.21,323.75,M,15-30,1,-1,-1,-1
1510,9,445.77,74.06,104.70,260.74,F,30-45,1,-1,-1,-1
1510,10,523.98,31.08,116.64,281.45,F,30-45,1,-1,-1,-1
1510,5,323.81,73.96,82.39,254.00,F,30-45,1,-1,-1,-1
1510,11,1085.68,276.37,121.62,322.69,M,15-30,1,-1,-1,-1
1511,9,446.23,74.02,103.77,259.61,F,30-45,1,-1,-1,-1
1511,10,520.78,31.03,116.16,278.32,F,30-45,1,-1,-1,-1
1511,5,323.82,73.96,82.36,254.00,F,30-45,1,-1,-1,-1
1511,11,1076.78,281.24,123.92,318.12,M,15-30,1,-1,-1,-1
1512,9,447.75,74.00,103.37,259.85,F,30-45,1,-1,-1,-1
1512,10,518.44,31.02,114.49,273.15,F,30-45,1,-1,-1,-1
1512,5,323.84,73.97,82.33,254.00,F,30-45,1,-1,-1,-1
1512,11,1070.98,284.44,127.20,314.90,M,15-30,1,-1,-1,-1
1513,9,448.44,74.00,102.95,259.94,F,30-45,1,-1,-1,-1
1513,10,516.11,31.01,113.01,268.57,M,15-30,1,-1,-1,-1
1513,5,323.85,73.97,82.30,254.00,F,30-45,1,-1,-1,-1
1513,11,1069.07,288.97,129.49,308.93,M,30-45,1,-1,-1,-1
1514,9,448.82,73.99,102.53,259.97,F,30-45,1,-1,-1,-1
1514,10,520.79,29.66,113.74,268.29,M,15-30,1,-1,-1,-1
1514,5,323.86,73.98,82.28,254.00,F,30-45,1,-1,-1,-1
1514,11,1066.65,290.64,132.70,306.60,M,30-45,1,-1,-1,-1
1515,9,448.61,73.99,101.74,259.32,F,30-45,1,-1,-1,-1
1515,10,520.09,29.16,115.03,268.24,M,15-30,1,-1,-1,-1
1515,5,323.87,73.98,82.25,254.00,F,30-45,1,-1,-1,-1
1515,11,1064.37,292.56,135.53,304.37,M,30-45,1,-1,-1,-1
1516,9,448.77,73.99,100.91,258.42,F,30-45,1,-1,-1,-1
1516,10,518.70,27.65,116.58,269.62,M,15-30,1,-1,-1,-1
1516,5,323.89,73.98,82.23,254.00,F,30-45,1,-1,-1,-1
1516,11,1062.60,294.57,138.64,303.52,M,30-45,1,-1,-1,-1
1517,9,448.96,73.99,100.35,258.08,F,30-45,1,-1,-1,-1
1517,10,513.94,27.10,116.45,270.19,M,30-45,1,-1,-1,-1
1517,5,324.08,75.31,81.84,252.68,F,30-45,1,-1,-1,-1
1517,11,1059.35,295.28,142.49,305.19,F,30-45,1,-1,-1,-1
1518,9,449.13,74.00,99.91,257.96,F,30-45,1,-1,-1,-1
1518,10,513.07,26.90,116.03,270.44,M,30-45,1,-1,-1,-1
1518,5,323.96,74.48,82.08,253.51,F,30-45,1,-1,-1,-1
1518,11,1058.56,303.45,143.25,299.85,F,30-45,1,-1,-1,-1
1519,9,449.30,75.32,99.54,257.92,F,30-45,1,-1,-1,-1
1519,10,518.28,26.84,116.88,270.57,M,30-45,1,-1,-1,-1
1519,5,323.92,74.17,82.16,253.82,F,30-45,1,-1,-1,-1
1519,11,1057.50,307.82,145.23,297.81,F,30-45,1,-1,-1,-1
