3502,1,1094.77,168.00,89.73,240.56,,,1,-1,-1,-1
3502,2,385.83,61.00,62.42,192.97,,,1,-1,-1,-1
3502,3,1175.62,246.00,94.36,260.15,,,1,-1,-1,-1
3502,4,1059.97,389.04,145.01,320.57,,,1,-1,-1,-1
3502,5,791.93,177.56,94.14,295.48,,,1,-1,-1,-1
3502,6,1178.19,144.96,84.52,157.99,,,1,-1,-1,-1
3503,1,1090.32,169.52,89.33,240.24,,,1,-1,-1,-1
3503,2,385.52,61.00,62.42,192.91,,,1,-1,-1,-1
3503,3,1175.93,247.53,94.29,259.79,,,1,-1,-1,-1
3503,4,1060.01,389.09,143.34,316.54,,,1,-1,-1,-1
3503,5,791.27,178.05,93.93,295.05,,,1,-1,-1,-1
3503,6,1172.40,144.91,92.32,172.33,,,1,-1,-1,-1
3504,1,1087.55,170.01,90.59,244.54,,,1,-1,-1,-1
3504,2,385.39,61.00,62.45,192.91,,,1,-1,-1,-1
3504,3,1180.26,248.02,95.37,260.47,,,1,-1,-1,-1
3504,4,1061.05,389.09,142.28,313.92,,,1,-1,-1,-1
3504,5,791.09,178.17,93.80,294.93,,,1,-1,-1,-1
3504,6,1172.56,144.90,92.26,171.80,,,1,-1,-1,-1
3505,1,1083.58,172.99,91.65,247.38,F,30-45,1,-1,-1,-1
3505,2,385.32,61.00,62.48,192.92,F,30-45,1,-1,-1,-1
3505,3,1176.16,249.59,96.01,260.74,M,30-45,1,-1,-1,-1
3505,4,1060.25,389.08,142.81,314.65,F,30-45,1,-1,-1,-1
3505,5,791.07,178.18,93.70,294.90,F,30-45,1,-1,-1,-1
3505,6,1172.18,144.91,91.79,170.61,M,15-30,1,-1,-1,-1
3506,1,1079.46,178.18,93.53,252.48,F,30-45,1,-1,-1,-1
3506,2,386.04,61.00,62.40,192.93,F,30-45,1,-1,-1,-1
3506,3,1178.75,248.70,97.16,260.85,M,30-45,1,-1,-1,-1
3506,4,1059.30,386.25,144.35,317.83,F,30-45,1,-1,-1,-1
3506,5,791.11,178.16,93.60,294.91,F,30-45,1,-1,-1,-1
3506,6,1172.56,144.93,90.65,167.97,M,15-30,1,-1,-1,-1
3507,1,1075.76,181.37,94.77,255.61,F,30-45,1,-1,-1,-1
3507,2,385.57,61.00,62.44,192.95,F,30-45,1,-1,-1,-1
3507,3,1179.16,246.98,98.55,261.59,M,30-45,1,-1,-1,-1
3507,4,1059.20,383.87,144.44,317.65,F,30-45,1,-1,-1,-1
3507,5,791.17,178.14,93.50,294.92,F,30-45,1,-1,-1,-1
3507,6,1173.03,144.94,88.23,162.79,M,15-30,1,-1,-1,-1
3508,1,1071.93,182.47,97.70,264.07,F,30-45,1,-1,-1,-1
3508,2,385.38,61.00,62.48,192.95,F,30-45,1,-1,-1,-1
3508,3,1178.84,250.42,98.54,257.78,M,30-45,1,-1,-1,-1
3508,4,1060.48,380.98,144.60,317.63,F,30-45,1,-1,-1,-1
3508,5,791.84,178.12,93.54,294.93,F,30-45,1,-1,-1,-1
3508,6,1172.37,146.33,87.68,160.86,M,15-30,1,-1,-1,-1
3509,1,1069.65,184.13,98.04,267.14,F,30-45,1,-1,-1,-1
3509,2,385.29,61.00,62.52,192.96,F,30-45,1,-1,-1,-1
3509,3,1178.12,250.32,99.64,257.05,M,30-45,1,-1,-1,-1
3509,4,1061.17,378.60,144.22,316.31,M,30-45,1,-1,-1,-1
3509,5,792.08,178.10,93.57,294.94,F,30-45,1,-1,-1,-1
3509,6,1172.98,146.83,85.82,156.08,M,15-30,1,-1,-1,-1
3510,1,1067.25,186.01,97.50,268.17,F,30-45,1,-1,-1,-1
3510,2,385.84,61.00,62.71,192.97,F,30-45,1,-1,-1,-1
3510,3,1176.25,251.62,100.50,254.79,M,30-45,1,-1,-1,-1
3510,4,1059.98,375.08,146.96,322.59,M,30-45,1,-1,-1,-1
3510,5,793.10,179.43,93.07,293.60,F,30-45,1,-1,-1,-1
3510,6,1170.49,147.01,87.89,158.45,M,15-30,1,-1,-1,-1
3511,1,1066.00,186.64,96.86,268.42,F,30-45,1,-1,-1,-1
3511,2,385.99,61.00,62.89,192.97,F,30-45,1,-1,-1,-1
3511,3,1175.25,253.42,101.38,252.63,M,30-45,1,-1,-1,-1
3511,4,1059.31,373.82,148.44,326.25,M,30-45,1,-1,-1,-1
3511,5,793.31,178.58,93.22,294.45,F,30-45,1,-1,-1,-1
3511,6,1173.53,147.06,86.18,153.96,M,15-30,1,-1,-1,-1
3512,1,1065.25,188.13,96.08,269.72,F,30-45,1,-1,-1,-1
3512,2,385.99,61.00,63.07,192.98,F,30-45,1,-1,-1,-1
3512,3,1176.11,255.40,101.92,250.53,M,30-45,1,-1,-1,-1
3512,4,1059.33,370.76,149.77,330.28,M,30-45,1,-1,-1,-1
3512,5,793.60,179.58,92.84,293.44,F,30-45,1,-1,-1,-1
3512,6,1170.67,147.08,86.82,153.65,M,15-30,1,-1,-1,-1
3513,1,1062.71,189.95,95.19,272.74,F,30-45,1,-1,-1,-1
3513,2,384.89,61.00,63.32,192.98,F,30-45,1,-1,-1,-1
3513,3,1175.78,254.77,103.39,251.13,M,30-45,1,-1,-1,-1
3513,4,1058.69,367.03,151.55,335.73,M,30-45,1,-1,-1,-1
3513,5,793.91,179.95,92.29,291.74,F,30-45,1,-1,-1,-1
3513,6,1170.75,147.07,87.53,153.57,F,30-45,1,-1,-1,-1
3513,11,350.23,62.56,59.83,189.44,,,1,-1,-1,-1
3514,1,1060.27,190.57,94.06,273.80,F,30-45,1,-1,-1,-1
3514,2,384.40,61.00,63.55,192.98,F,30-45,1,-1,-1,-1
3514,3,1175.29,253.16,104.64,251.40,M,30-45,1,-1,-1,-1
3514,4,1058.13,363.05,152.84,340.39,M,30-45,1,-1,-1,-1
3514,5,793.83,180.08,92.46,292.44,F,30-45,1,-1,-1,-1
3514,6,1169.13,147.07,88.45,152.24,F,30-45,1,-1,-1,-1
3514,11,346.47,63.20,59.63,188.80,,,1,-1,-1,-1
3515,1,1061.90,193.37,90.00,264.24,F,30-45,1,-1,-1,-1
3515,2,385.95,61.00,63.50,192.98,F,30-45,1,-1,-1,-1
3515,3,1176.32,252.53,105.98,252.87,M,30-45,1,-1,-1,-1
3515,4,1056.90,358.98,154.06,344.73,M,30-45,1,-1,-1,-1
3515,5,794.21,178.79,93.03,294.05,F,30-45,1,-1,-1,-1
3515,6,1164.92,147.06,92.69,157.14,F,30-45,1,-1,-1,-1
3516,1,1063.75,198.37,87.60,259.10,F,30-45,1,-1,-1,-1
3516,2,386.08,61.00,63.72,192.99,F,30-45,1,-1,-1,-1
3516,3,1177.19,252.28,106.14,252.12,M,30-45,1,-1,-1,-1
3516,4,1056.38,357.51,154.59,347.62,M,30-45,1,-1,-1,-1
3516,5,794.33,176.97,93.28,294.66,F,30-45,1,-1,-1,-1
3516,6,1163.27,147.05,95.15,158.96,F,30-45,1,-1,-1,-1
3516,11,349.54,61.24,58.40,188.90,,,1,-1,-1,-1
3517,1,1063.30,200.83,87.80,257.16,F,30-45,1,-1,-1,-1
3517,2,386.06,61.00,63.93,192.99,F,30-45,1,-1,-1,-1
3517,3,1178.92,252.18,106.69,253.18,M,30-45,1,-1,-1,-1
3517,4,1057.90,355.73,153.98,348.64,M,30-45,1,-1,-1,-1
3517,5,794.53,177.60,93.05,293.57,F,30-45,1,-1,-1,-1
3517,6,1162.96,147.05,95.50,157.03,F,30-45,1,-1,-1,-1
3517,11,347.91,61.19,58.29,188.55,F,30-45,1,-1,-1,-1
3518,1,1051.33,202.32,95.65,282.39,F,30-45,1,-1,-1,-1
3518,2,384.67,61.00,64.12,192.99,F,30-45,1,-1,-1,-1
3518,3,1178.01,250.80,107.32,253.60,M,30-45,1,-1,-1,-1
3518,4,1057.66,353.82,154.08,350.92,M,30-45,1,-1,-1,-1
3518,5,793.24,177.85,93.02,293.16,F,30-45,1,-1,-1,-1
3518,6,1162.54,147.04,95.65,154.96,F,30-45,1,-1,-1,-1
3519,1,1047.24,204.78,95.43,281.33,F,30-45,1,-1,-1,-1
3519,2,384.09,61.00,64.29,192.99,F,30-45,1,-1,-1,-1
3519,3,1177.52,250.28,107.80,253.77,M,30-45,1,-1,-1,-1
